e_gw.1.149.1	SINLEJ018774
estExt_fgenesh2_pg.C_2390014	SINLEJ016746
estExt_fgenesh2_pg.C_2390014	SINLEJ016487
estExt_fgenesh2_pg.C_240003	SINLEJ013087
estExt_fgenesh2_pg.C_240003	SINLEJ008790
estExt_fgenesh2_pg.C_240003	SINLEJ014135
estExt_fgenesh2_pg.C_240003	SINLEJ013088
estExt_fgenesh2_pg.C_2400030	SINLEJ010923
estExt_fgenesh2_pg.C_2400030	SINLEJ010925
estExt_fgenesh2_pg.C_2400030	SINLEJ600104
estExt_fgenesh2_pg.C_2400032	SINLEJ002914
estExt_fgenesh2_pg.C_2400032	SINLEJ009684
estExt_fgenesh2_pg.C_2400034	SINLEJ010924
estExt_fgenesh2_pg.C_2400034	SINLEJ009439
estExt_fgenesh2_pg.C_2400062	SINLEJ009060
estExt_fgenesh2_pg.C_240056	SINLEJ006227
estExt_fgenesh2_pg.C_240079	SINLEJ019382
estExt_fgenesh2_pg.C_240079	SINLEJ019318
estExt_fgenesh2_pg.C_240094	SINLEJ006187
estExt_fgenesh2_pg.C_240116	SINLEJ006188
estExt_fgenesh2_pg.C_240121	SINLEJ006959
estExt_fgenesh2_pg.C_240122	SINLEJ002889
estExt_fgenesh2_pg.C_240122	SINLEJ017622
estExt_fgenesh2_pg.C_240220	SINLEJ006342
estExt_fgenesh2_pg.C_240224	SINLEJ018803
estExt_fgenesh2_pg.C_2410052	SINLEJ013730
estExt_fgenesh2_pg.C_2430007	SINLEJ014588
estExt_fgenesh2_pg.C_2430007	SINLEJ010057
estExt_fgenesh2_pg.C_2430007	SINLEJ007504
estExt_fgenesh2_pg.C_2440004	SINLEJ012476
estExt_fgenesh2_pg.C_2440004	SINLEJ017032
estExt_fgenesh2_pg.C_2440004	SINLEJ017986
estExt_fgenesh2_pg.C_2440004	SINLEJ017989
estExt_fgenesh2_pg.C_2440005	SINLEJ017033
estExt_fgenesh2_pg.C_2440011	SINLEJ002105
estExt_fgenesh2_pg.C_2440044	SINLEJ000782
estExt_fgenesh2_pg.C_2440079	SINLEJ010319
estExt_fgenesh2_pg.C_2450015	SINLEJ002898
estExt_fgenesh2_pg.C_2450027	SINLEJ009097
estExt_fgenesh2_pg.C_2450027	SINLEJ014021
estExt_fgenesh2_pg.C_2450027	SINLEJ011149
estExt_fgenesh2_pg.C_2450027	SINLEJ009102
estExt_fgenesh2_pg.C_2460040	SINLEJ000391
estExt_fgenesh2_pg.C_2460054	SINLEJ008328
estExt_fgenesh2_pg.C_2460054	SINLEJ008327
estExt_fgenesh2_pg.C_2460054	SINLEJ010877
estExt_fgenesh2_pg.C_2460054	SINLEJ008568
estExt_fgenesh2_pg.C_2470005	SINLEJ009164
estExt_fgenesh2_pg.C_2480008	SINLEJ019204
estExt_fgenesh2_pg.C_2480008	SINLEJ009937
estExt_fgenesh2_pg.C_2480014	SINLEJ011629
estExt_fgenesh2_pg.C_2480014	SINLEJ006770
estExt_fgenesh2_pg.C_2480061	SINLEJ018278
estExt_fgenesh2_pg.C_2490018	SINLEJ010609
estExt_fgenesh2_pg.C_2490025	SINLEJ600075
estExt_fgenesh2_pg.C_2490025	SINLEJ004140
estExt_fgenesh2_pg.C_2490025	SINLEJ005965
estExt_fgenesh2_pg.C_2490025	SINLEJ011670
estExt_fgenesh2_pg.C_250004	SINLEJ013151
estExt_fgenesh2_pg.C_250055	SINLEJ008669
estExt_fgenesh2_pg.C_250074	SINLEJ004255
estExt_fgenesh2_pg.C_250089	SINLEJ011234
estExt_fgenesh2_pg.C_250089	SINLEJ013021
estExt_fgenesh2_pg.C_250089	SINLEJ019162
estExt_fgenesh2_pg.C_250125	SINLEJ008842
estExt_fgenesh2_pg.C_2510008	SINLEJ008718
estExt_fgenesh2_pg.C_2510008	SINLEJ008719
estExt_fgenesh2_pg.C_2510008	SINLEJ008721
estExt_fgenesh2_pg.C_2510022	SINLEJ010978
estExt_fgenesh2_pg.C_2510043	SINLEJ008674
estExt_fgenesh2_pg.C_2510043	SINLEJ008677
estExt_fgenesh2_pg.C_2520037	SINLEJ005161
estExt_fgenesh2_pg.C_2520037	SINLEJ016217
estExt_fgenesh2_pg.C_2520048	SINLEJ002119
estExt_fgenesh2_pg.C_2520062	SINLEJ015902
estExt_fgenesh2_pg.C_2530030	SINLEJ003781
estExt_fgenesh2_pg.C_2530044	SINLEJ012843
estExt_fgenesh2_pg.C_2530044	SINLEJ010886
estExt_fgenesh2_pg.C_2530044	SINLEJ000607
estExt_fgenesh2_pg.C_2530044	SINLEJ012842
estExt_fgenesh2_pg.C_2540004	SINLEJ010663
estExt_fgenesh2_pg.C_2540004	SINLEJ015461
estExt_fgenesh2_pg.C_2540009	SINLEJ018421
estExt_fgenesh2_pg.C_2570043	SINLEJ012421
estExt_fgenesh2_pg.C_2570073	SINLEJ009529
estExt_fgenesh2_pg.C_2580022	SINLEJ015035
estExt_fgenesh2_pg.C_2580023	SINLEJ013552
estExt_fgenesh2_pg.C_2580028	SINLEJ008811
estExt_fgenesh2_pg.C_2580028	SINLEJ008810
estExt_fgenesh2_pg.C_2580028	SINLEJ004323
estExt_fgenesh2_pg.C_2590032	SINLEJ012196
estExt_fgenesh2_pg.C_2590035	SINLEJ016950
estExt_fgenesh2_pg.C_2590035	SINLEJ003567
estExt_fgenesh2_pg.C_2590035	SINLEJ007620
estExt_fgenesh2_pg.C_2590057	SINLEJ007381
estExt_fgenesh2_pg.C_2590076	SINLEJ003058
estExt_fgenesh2_pg.C_2600003	SINLEJ600178
estExt_fgenesh2_pg.C_2600003	SINLEJ600284
estExt_fgenesh2_pg.C_2600003	SINLEJ001384
estExt_fgenesh2_pg.C_2600015	SINLEJ013624
estExt_fgenesh2_pg.C_2600015	SINLEJ010413
estExt_fgenesh2_pg.C_260014	SINLEJ000730
estExt_fgenesh2_pg.C_260016	SINLEJ008579
estExt_fgenesh2_pg.C_260030	SINLEJ000377
estExt_fgenesh2_pg.C_260030	SINLEJ018653
estExt_fgenesh2_pg.C_260093	SINLEJ012494
estExt_fgenesh2_pg.C_260094	SINLEJ010052
estExt_fgenesh2_pg.C_260094	SINLEJ015866
estExt_fgenesh2_pg.C_260094	SINLEJ009997
estExt_fgenesh2_pg.C_260094	SINLEJ000543
estExt_fgenesh2_pg.C_260106	SINLEJ009942
estExt_fgenesh2_pg.C_260147	SINLEJ012083
estExt_fgenesh2_pg.C_260147	SINLEJ018333
estExt_fgenesh2_pg.C_260147	SINLEJ018544
estExt_fgenesh2_pg.C_260162	SINLEJ017473
estExt_fgenesh2_pg.C_260197	SINLEJ002843
estExt_fgenesh2_pg.C_260217	SINLEJ012568
estExt_fgenesh2_pg.C_260217	SINLEJ000173
estExt_fgenesh2_pg.C_260217	SINLEJ014805
estExt_fgenesh2_pg.C_260217	SINLEJ014806
estExt_fgenesh2_pg.C_2610037	SINLEJ019146
estExt_fgenesh2_pg.C_2610037	SINLEJ004079
estExt_fgenesh2_pg.C_2610037	SINLEJ011481
estExt_fgenesh2_pg.C_2610037	SINLEJ007355
estExt_fgenesh2_pg.C_2620009	SINLEJ007054
estExt_fgenesh2_pg.C_2640044	SINLEJ009690
estExt_fgenesh2_pg.C_2640044	SINLEJ019229
estExt_fgenesh2_pg.C_2640044	SINLEJ019335
estExt_fgenesh2_pg.C_2640044	SINLEJ019339
estExt_fgenesh2_pg.C_2650030	SINLEJ001695
estExt_fgenesh2_pg.C_2650031	SINLEJ009944
estExt_fgenesh2_pg.C_2650032	SINLEJ009943
estExt_fgenesh2_pg.C_2650052	SINLEJ001581
estExt_fgenesh2_pg.C_2650052	SINLEJ600267
estExt_fgenesh2_pg.C_2650052	SINLEJ004877
estExt_fgenesh2_pg.C_2660002	SINLEJ004048
estExt_fgenesh2_pg.C_2660043	SINLEJ001017
estExt_fgenesh2_pg.C_2670034	SINLEJ016161
estExt_fgenesh2_pg.C_2680054	SINLEJ009473
estExt_fgenesh2_pg.C_2680054	SINLEJ008207
estExt_fgenesh2_pg.C_2680054	SINLEJ010848
estExt_fgenesh2_pg.C_2700032	SINLEJ013652
estExt_fgenesh2_pg.C_270009	SINLEJ007650
estExt_fgenesh2_pg.C_270034	SINLEJ012290
estExt_fgenesh2_pg.C_270086	SINLEJ009769
estExt_fgenesh2_pg.C_270134	SINLEJ015780
estExt_fgenesh2_pg.C_270141	SINLEJ014059
estExt_fgenesh2_pg.C_270141	SINLEJ008694
estExt_fgenesh2_pg.C_270147	SINLEJ013760
estExt_fgenesh2_pg.C_270147	SINLEJ012331
estExt_fgenesh2_pg.C_270165	SINLEJ012576
estExt_fgenesh2_pg.C_2720045	SINLEJ016404
estExt_fgenesh2_pg.C_2720045	SINLEJ005769
estExt_fgenesh2_pg.C_2720045	SINLEJ005770
estExt_fgenesh2_pg.C_2720060	SINLEJ015862
estExt_fgenesh2_pg.C_2720070	SINLEJ011624
estExt_fgenesh2_pg.C_2730014	SINLEJ003032
estExt_fgenesh2_pg.C_2730014	SINLEJ012823
estExt_fgenesh2_pg.C_2730030	SINLEJ010778
estExt_fgenesh2_pg.C_2730038	SINLEJ010872
estExt_fgenesh2_pg.C_2730038	SINLEJ014255
estExt_fgenesh2_pg.C_2730038	SINLEJ010871
estExt_fgenesh2_pg.C_2730038	SINLEJ000432
estExt_fgenesh2_pg.C_2730048	SINLEJ010878
estExt_fgenesh2_pg.C_2750023	SINLEJ008910
estExt_fgenesh2_pg.C_2750023	SINLEJ016313
estExt_fgenesh2_pg.C_2760028	SINLEJ014974
estExt_fgenesh2_pg.C_2760032	SINLEJ600330
estExt_fgenesh2_pg.C_2760032	SINLEJ001283
estExt_fgenesh2_pg.C_2760032	SINLEJ013885
estExt_fgenesh2_pg.C_2760032	SINLEJ010326
estExt_fgenesh2_pg.C_2770015	SINLEJ011033
estExt_fgenesh2_pg.C_2770015	SINLEJ011030
estExt_fgenesh2_pg.C_2770020	SINLEJ017107
estExt_fgenesh2_pg.C_2770020	SINLEJ007077
estExt_fgenesh2_pg.C_2770022	SINLEJ011822
estExt_fgenesh2_pg.C_2770023	SINLEJ018104
estExt_fgenesh2_pg.C_2770023	SINLEJ018103
estExt_fgenesh2_pg.C_2770057	SINLEJ007053
estExt_fgenesh2_pg.C_2770057	SINLEJ006380
estExt_fgenesh2_pg.C_2770057	SINLEJ007052
estExt_fgenesh2_pg.C_2780051	SINLEJ003765
estExt_fgenesh2_pg.C_2780051	SINLEJ003767
estExt_fgenesh2_pg.C_2780051	SINLEJ011581
estExt_fgenesh2_pg.C_2780051	SINLEJ000107
estExt_fgenesh2_pg.C_2780061	SINLEJ003570
estExt_fgenesh2_pg.C_2780061	SINLEJ014992
estExt_fgenesh2_pg.C_2790002	SINLEJ017446
estExt_fgenesh2_pg.C_2790009	SINLEJ013183
estExt_fgenesh2_pg.C_2790009	SINLEJ007593
estExt_fgenesh2_pg.C_2800043	SINLEJ012380
estExt_fgenesh2_pg.C_280009	SINLEJ010037
estExt_fgenesh2_pg.C_280042	SINLEJ009078
estExt_fgenesh2_pg.C_280096	SINLEJ002698
estExt_fgenesh2_pg.C_2810062	SINLEJ012450
estExt_fgenesh2_pg.C_2820006	SINLEJ005807
estExt_fgenesh2_pg.C_2820006	SINLEJ005808
estExt_fgenesh2_pg.C_2830020	SINLEJ011571
estExt_fgenesh2_pg.C_2830020	SINLEJ003763
estExt_fgenesh2_pg.C_2840050	SINLEJ003986
estExt_fgenesh2_pg.C_2850047	SINLEJ009809
estExt_fgenesh2_pg.C_2860001	SINLEJ600281
estExt_fgenesh2_pg.C_2860001	SINLEJ001217
estExt_fgenesh2_pg.C_2860038	SINLEJ003371
estExt_fgenesh2_pg.C_2860038	SINLEJ001765
estExt_fgenesh2_pg.C_2870036	SINLEJ002720
estExt_fgenesh2_pg.C_2870070	SINLEJ008116
estExt_fgenesh2_pg.C_2880019	SINLEJ010152
estExt_fgenesh2_pg.C_2890004	SINLEJ017064
estExt_fgenesh2_pg.C_2890013	SINLEJ009069
estExt_fgenesh2_pg.C_2890037	SINLEJ000952
estExt_fgenesh2_pg.C_2890037	SINLEJ005324
estExt_fgenesh2_pg.C_2890037	SINLEJ008987
estExt_fgenesh2_pg.C_2890037	SINLEJ010499
estExt_fgenesh2_pg.C_2900028	SINLEJ017349
estExt_fgenesh2_pg.C_290012	SINLEJ019428
estExt_fgenesh2_pg.C_290012	SINLEJ019238
estExt_fgenesh2_pg.C_290012	SINLEJ019372
estExt_fgenesh2_pg.C_290012	SINLEJ019352
estExt_fgenesh2_pg.C_290143	SINLEJ015738
estExt_fgenesh2_pg.C_2910013	SINLEJ016601
estExt_fgenesh2_pg.C_2910015	SINLEJ017541
estExt_fgenesh2_pg.C_2910026	SINLEJ004363
estExt_fgenesh2_pg.C_2910036	SINLEJ010062
estExt_fgenesh2_pg.C_2920013	SINLEJ005662
estExt_fgenesh2_pg.C_2920013	SINLEJ005661
estExt_fgenesh2_pg.C_29270001	SINLEJ019093
estExt_fgenesh2_pg.C_2940015	SINLEJ018916
estExt_fgenesh2_pg.C_2940016	SINLEJ010272
estExt_fgenesh2_pg.C_2950033	SINLEJ007011
estExt_fgenesh2_pg.C_2950033	SINLEJ003011
estExt_fgenesh2_pg.C_2960003	SINLEJ005516
estExt_fgenesh2_pg.C_2960033	SINLEJ010835
estExt_fgenesh2_pg.C_2960033	SINLEJ012855
estExt_fgenesh2_pg.C_2960033	SINLEJ000437
estExt_fgenesh2_pg.C_2960033	SINLEJ000436
estExt_fgenesh2_pg.C_2960034	SINLEJ000300
estExt_fgenesh2_pg.C_2960053	SINLEJ016424
estExt_fgenesh2_pg.C_2960053	SINLEJ016423
estExt_fgenesh2_pg.C_2970004	SINLEJ011554
estExt_fgenesh2_pg.C_2970004	SINLEJ011553
estExt_fgenesh2_pg.C_2970060	SINLEJ017500
estExt_fgenesh2_pg.C_2970060	SINLEJ001444
estExt_fgenesh2_pg.C_2970060	SINLEJ019439
estExt_fgenesh2_pg.C_2970060	SINLEJ007155
estExt_fgenesh2_pg.C_2970062	SINLEJ007610
estExt_fgenesh2_pg.C_2970073	SINLEJ016247
estExt_fgenesh2_pg.C_2970073	SINLEJ005313
estExt_fgenesh2_pg.C_2970073	SINLEJ015348
estExt_fgenesh2_pg.C_2970073	SINLEJ014580
estExt_fgenesh2_pg.C_2980011	SINLEJ013195
estExt_fgenesh2_pg.C_2980052	SINLEJ008128
estExt_fgenesh2_pg.C_2980052	SINLEJ008130
estExt_fgenesh2_pg.C_2980052	SINLEJ019242
estExt_fgenesh2_pg.C_2980052	SINLEJ019004
estExt_fgenesh2_pg.C_2990002	SINLEJ011731
estExt_fgenesh2_pg.C_2990002	SINLEJ008164
estExt_fgenesh2_pg.C_2990002	SINLEJ014808
estExt_fgenesh2_pg.C_2990002	SINLEJ008165
estExt_fgenesh2_pg.C_300014	SINLEJ013326
estExt_fgenesh2_pg.C_300021	SINLEJ011182
estExt_fgenesh2_pg.C_300030	SINLEJ011739
estExt_fgenesh2_pg.C_300030	SINLEJ011741
estExt_fgenesh2_pg.C_300030	SINLEJ011745
estExt_fgenesh2_pg.C_300051	SINLEJ011780
estExt_fgenesh2_pg.C_300110	SINLEJ011760
estExt_fgenesh2_pg.C_300110	SINLEJ011773
estExt_fgenesh2_pg.C_300118	SINLEJ008994
estExt_fgenesh2_pg.C_300128	SINLEJ003110
estExt_fgenesh2_pg.C_300128	SINLEJ017579
estExt_fgenesh2_pg.C_300177	SINLEJ017995
estExt_fgenesh2_pg.C_300177	SINLEJ011761
estExt_fgenesh2_pg.C_300183	SINLEJ013437
estExt_fgenesh2_pg.C_300185	SINLEJ013385
estExt_fgenesh2_pg.C_300190	SINLEJ008253
estExt_fgenesh2_pg.C_300234	SINLEJ017993
estExt_fgenesh2_pg.C_3010019	SINLEJ012353
estExt_fgenesh2_pg.C_3010050	SINLEJ007563
estExt_fgenesh2_pg.C_3010050	SINLEJ007562
estExt_fgenesh2_pg.C_3010050	SINLEJ007561
estExt_fgenesh2_pg.C_3010050	SINLEJ007564
estExt_fgenesh2_pg.C_30108	SINLEJ013260
estExt_fgenesh2_pg.C_30113	SINLEJ002706
estExt_fgenesh2_pg.C_30113	SINLEJ013217
estExt_fgenesh2_pg.C_30116	SINLEJ002967
estExt_fgenesh2_pg.C_30118	SINLEJ007602
estExt_fgenesh2_pg.C_30182	SINLEJ011039
estExt_fgenesh2_pg.C_30188	SINLEJ011049
estExt_fgenesh2_pg.C_30188	SINLEJ015605
estExt_fgenesh2_pg.C_3030031	SINLEJ013228
estExt_fgenesh2_pg.C_3030031	SINLEJ007658
estExt_fgenesh2_pg.C_3030031	SINLEJ013227
estExt_fgenesh2_pg.C_3030056	SINLEJ018742
estExt_fgenesh2_pg.C_3030056	SINLEJ006223
estExt_fgenesh2_pg.C_3030056	SINLEJ018516
estExt_fgenesh2_pg.C_3030056	SINLEJ006968
estExt_fgenesh2_pg.C_3030070	SINLEJ004253
estExt_fgenesh2_pg.C_3040012	SINLEJ019387
estExt_fgenesh2_pg.C_3040022	SINLEJ006334
estExt_fgenesh2_pg.C_3040022	SINLEJ006333
estExt_fgenesh2_pg.C_3040022	SINLEJ006332
estExt_fgenesh2_pg.C_3040034	SINLEJ013812
estExt_fgenesh2_pg.C_3040034	SINLEJ006330
estExt_fgenesh2_pg.C_3040034	SINLEJ006331
estExt_fgenesh2_pg.C_3040051	SINLEJ018437
estExt_fgenesh2_pg.C_3040051	SINLEJ018446
estExt_fgenesh2_pg.C_3040051	SINLEJ018650
estExt_fgenesh2_pg.C_3040051	SINLEJ018448
estExt_fgenesh2_pg.C_3070019	SINLEJ003683
estExt_fgenesh2_pg.C_3070038	SINLEJ014979
estExt_fgenesh2_pg.C_3070038	SINLEJ003583
estExt_fgenesh2_pg.C_3090040	SINLEJ001690
estExt_fgenesh2_pg.C_3090040	SINLEJ012008
estExt_fgenesh2_pg.C_3090054	SINLEJ006423
estExt_fgenesh2_pg.C_310020	SINLEJ008332
estExt_fgenesh2_pg.C_310048	SINLEJ010748
estExt_fgenesh2_pg.C_310073	SINLEJ015994
estExt_fgenesh2_pg.C_3110003	SINLEJ012845
estExt_fgenesh2_pg.C_3110003	SINLEJ012901
estExt_fgenesh2_pg.C_3110028	SINLEJ016183
estExt_fgenesh2_pg.C_3110053	SINLEJ010719
estExt_fgenesh2_pg.C_3110058	SINLEJ003394
estExt_fgenesh2_pg.C_3110063	SINLEJ018638
estExt_fgenesh2_pg.C_3110063	SINLEJ018414
estExt_fgenesh2_pg.C_3110063	SINLEJ001707
estExt_fgenesh2_pg.C_3110063	SINLEJ018260
estExt_fgenesh2_pg.C_3120054	SINLEJ010201
estExt_fgenesh2_pg.C_3120054	SINLEJ009606
estExt_fgenesh2_pg.C_3140011	SINLEJ007877
estExt_fgenesh2_pg.C_3140019	SINLEJ012130
estExt_fgenesh2_pg.C_3140019	SINLEJ018324
estExt_fgenesh2_pg.C_3140019	SINLEJ018566
estExt_fgenesh2_pg.C_3140019	SINLEJ012133
estExt_fgenesh2_pg.C_3150004	SINLEJ012327
estExt_fgenesh2_pg.C_3150004	SINLEJ600029
estExt_fgenesh2_pg.C_3160040	SINLEJ014131
estExt_fgenesh2_pg.C_3160040	SINLEJ010110
estExt_fgenesh2_pg.C_3160046	SINLEJ001421
estExt_fgenesh2_pg.C_3160046	SINLEJ003473
estExt_fgenesh2_pg.C_3160046	SINLEJ010437
estExt_fgenesh2_pg.C_3160046	SINLEJ015338
estExt_fgenesh2_pg.C_3170014	SINLEJ009219
estExt_fgenesh2_pg.C_3190006	SINLEJ003940
estExt_fgenesh2_pg.C_3190006	SINLEJ012875
estExt_fgenesh2_pg.C_3200030	SINLEJ015792
estExt_fgenesh2_pg.C_3200030	SINLEJ010203
estExt_fgenesh2_pg.C_3200030	SINLEJ011313
estExt_fgenesh2_pg.C_3200030	SINLEJ004454
estExt_fgenesh2_pg.C_3200034	SINLEJ007279
estExt_fgenesh2_pg.C_3200039	SINLEJ009461
estExt_fgenesh2_pg.C_3200039	SINLEJ009460
estExt_fgenesh2_pg.C_320057	SINLEJ011740
estExt_fgenesh2_pg.C_320057	SINLEJ011744
estExt_fgenesh2_pg.C_320158	SINLEJ007106
estExt_fgenesh2_pg.C_320158	SINLEJ014177
estExt_fgenesh2_pg.C_320158	SINLEJ014147
estExt_fgenesh2_pg.C_320158	SINLEJ006304
estExt_fgenesh2_pg.C_320192	SINLEJ010562
estExt_fgenesh2_pg.C_3210005	SINLEJ007908
estExt_fgenesh2_pg.C_3210005	SINLEJ004594
estExt_fgenesh2_pg.C_3210005	SINLEJ004595
estExt_fgenesh2_pg.C_3210005	SINLEJ001689
estExt_fgenesh2_pg.C_3220033	SINLEJ600158
estExt_fgenesh2_pg.C_3220033	SINLEJ003422
estExt_fgenesh2_pg.C_3220033	SINLEJ004859
estExt_fgenesh2_pg.C_3220033	SINLEJ600159
estExt_fgenesh2_pg.C_3220035	SINLEJ600156
estExt_fgenesh2_pg.C_3220044	SINLEJ003523
estExt_fgenesh2_pg.C_3220044	SINLEJ001665
estExt_fgenesh2_pg.C_3220044	SINLEJ001663
estExt_fgenesh2_pg.C_3220044	SINLEJ003513
estExt_fgenesh2_pg.C_3240012	SINLEJ011377
estExt_fgenesh2_pg.C_3240012	SINLEJ018864
estExt_fgenesh2_pg.C_3250036	SINLEJ009595
estExt_fgenesh2_pg.C_3250036	SINLEJ009594
estExt_fgenesh2_pg.C_3250036	SINLEJ009592
estExt_fgenesh2_pg.C_3250045	SINLEJ004256
estExt_fgenesh2_pg.C_3250045	SINLEJ004257
estExt_fgenesh2_pg.C_3250051	SINLEJ011955
estExt_fgenesh2_pg.C_3250059	SINLEJ004376
estExt_fgenesh2_pg.C_3250059	SINLEJ004377
estExt_fgenesh2_pg.C_3260002	SINLEJ012895
estExt_fgenesh2_pg.C_3260011	SINLEJ006965
estExt_fgenesh2_pg.C_3260011	SINLEJ006963
estExt_fgenesh2_pg.C_3260011	SINLEJ006964
estExt_fgenesh2_pg.C_3260016	SINLEJ009086
estExt_fgenesh2_pg.C_3260021	SINLEJ006050
estExt_fgenesh2_pg.C_3260032	SINLEJ005400
estExt_fgenesh2_pg.C_3260041	SINLEJ005380
estExt_fgenesh2_pg.C_3260049	SINLEJ006313
estExt_fgenesh2_pg.C_3260058	SINLEJ006394
estExt_fgenesh2_pg.C_3260058	SINLEJ007185
estExt_fgenesh2_pg.C_3260058	SINLEJ007183
estExt_fgenesh2_pg.C_3260058	SINLEJ009692
estExt_fgenesh2_pg.C_3270002	SINLEJ008536
estExt_fgenesh2_pg.C_3270003	SINLEJ008599
estExt_fgenesh2_pg.C_3270003	SINLEJ018480
estExt_fgenesh2_pg.C_3270017	SINLEJ015770
estExt_fgenesh2_pg.C_3270020	SINLEJ014327
estExt_fgenesh2_pg.C_3270025	SINLEJ001168
estExt_fgenesh2_pg.C_3280029	SINLEJ007518
estExt_fgenesh2_pg.C_3280029	SINLEJ008195
estExt_fgenesh2_pg.C_3280029	SINLEJ007517
estExt_fgenesh2_pg.C_3280029	SINLEJ008196
estExt_fgenesh2_pg.C_3290019	SINLEJ010630
estExt_fgenesh2_pg.C_3290043	SINLEJ009567
estExt_fgenesh2_pg.C_3290043	SINLEJ009566
estExt_fgenesh2_pg.C_3300015	SINLEJ017696
estExt_fgenesh2_pg.C_3300015	SINLEJ017765
estExt_fgenesh2_pg.C_3300016	SINLEJ018106
estExt_fgenesh2_pg.C_3300016	SINLEJ017535
estExt_fgenesh2_pg.C_3300017	SINLEJ017533
estExt_fgenesh2_pg.C_3300017	SINLEJ018107
estExt_fgenesh2_pg.C_3300027	SINLEJ016047
estExt_fgenesh2_pg.C_3300027	SINLEJ013612
estExt_fgenesh2_pg.C_3300027	SINLEJ014558
estExt_fgenesh2_pg.C_3300027	SINLEJ012697
estExt_fgenesh2_pg.C_330045	SINLEJ008146
estExt_fgenesh2_pg.C_330073	SINLEJ014906
estExt_fgenesh2_pg.C_330073	SINLEJ014858
estExt_fgenesh2_pg.C_330073	SINLEJ013315
estExt_fgenesh2_pg.C_330073	SINLEJ014836
estExt_fgenesh2_pg.C_330084	SINLEJ008907
estExt_fgenesh2_pg.C_330084	SINLEJ008919
estExt_fgenesh2_pg.C_330085	SINLEJ008917
estExt_fgenesh2_pg.C_330130	SINLEJ004655
estExt_fgenesh2_pg.C_330157	SINLEJ013215
estExt_fgenesh2_pg.C_330160	SINLEJ009618
estExt_fgenesh2_pg.C_3310018	SINLEJ007452
estExt_fgenesh2_pg.C_3310040	SINLEJ005325
estExt_fgenesh2_pg.C_3310040	SINLEJ000222
estExt_fgenesh2_pg.C_3310042	SINLEJ007521
estExt_fgenesh2_pg.C_3310042	SINLEJ007522
estExt_fgenesh2_pg.C_3330011	SINLEJ006111
estExt_fgenesh2_pg.C_3330059	SINLEJ016265
estExt_fgenesh2_pg.C_3350033	SINLEJ006208
estExt_fgenesh2_pg.C_3360019	SINLEJ002850
estExt_fgenesh2_pg.C_3360028	SINLEJ011097
estExt_fgenesh2_pg.C_3360028	SINLEJ017636
estExt_fgenesh2_pg.C_3360028	SINLEJ017659
estExt_fgenesh2_pg.C_3360035	SINLEJ009168
estExt_fgenesh2_pg.C_3360035	SINLEJ013127
estExt_fgenesh2_pg.C_3360035	SINLEJ011121
estExt_fgenesh2_pg.C_3360040	SINLEJ009266
estExt_fgenesh2_pg.C_3370004	SINLEJ016684
estExt_fgenesh2_pg.C_3370004	SINLEJ017827
estExt_fgenesh2_pg.C_3370004	SINLEJ014378
estExt_fgenesh2_pg.C_3370004	SINLEJ014377
estExt_fgenesh2_pg.C_3370009	SINLEJ017860
estExt_fgenesh2_pg.C_3370009	SINLEJ017679
estExt_fgenesh2_pg.C_3380011	SINLEJ015179
estExt_fgenesh2_pg.C_3390002	SINLEJ013830
estExt_fgenesh2_pg.C_3390010	SINLEJ008624
estExt_fgenesh2_pg.C_3390010	SINLEJ009655
estExt_fgenesh2_pg.C_3390010	SINLEJ005500
estExt_fgenesh2_pg.C_3390010	SINLEJ017476
estExt_fgenesh2_pg.C_3400023	SINLEJ600252
estExt_fgenesh2_pg.C_340018	SINLEJ012761
estExt_fgenesh2_pg.C_340019	SINLEJ016000
estExt_fgenesh2_pg.C_340020	SINLEJ003751
estExt_fgenesh2_pg.C_340020	SINLEJ004320
estExt_fgenesh2_pg.C_340027	SINLEJ003752
estExt_fgenesh2_pg.C_340048	SINLEJ010387
estExt_fgenesh2_pg.C_340065	SINLEJ008346
estExt_fgenesh2_pg.C_340235	SINLEJ015457
estExt_fgenesh2_pg.C_340235	SINLEJ010668
estExt_fgenesh2_pg.C_340237	SINLEJ001540
estExt_fgenesh2_pg.C_340237	SINLEJ003299
estExt_fgenesh2_pg.C_3410007	SINLEJ008371
estExt_fgenesh2_pg.C_3410010	SINLEJ013016
estExt_fgenesh2_pg.C_3420003	SINLEJ014393
estExt_fgenesh2_pg.C_3420034	SINLEJ012150
estExt_fgenesh2_pg.C_3440015	SINLEJ016688
estExt_fgenesh2_pg.C_3440016	SINLEJ001986
estExt_fgenesh2_pg.C_3440043	SINLEJ005542
estExt_fgenesh2_pg.C_3450024	SINLEJ018145
estExt_fgenesh2_pg.C_3450024	SINLEJ018153
estExt_fgenesh2_pg.C_3450024	SINLEJ018147
estExt_fgenesh2_pg.C_3450024	SINLEJ014537
estExt_fgenesh2_pg.C_3450030	SINLEJ008740
estExt_fgenesh2_pg.C_3460006	SINLEJ000408
estExt_fgenesh2_pg.C_3460006	SINLEJ000407
estExt_fgenesh2_pg.C_3460006	SINLEJ005883
estExt_fgenesh2_pg.C_3470001	SINLEJ016907
estExt_fgenesh2_pg.C_3470015	SINLEJ005981
estExt_fgenesh2_pg.C_3470039	SINLEJ001049
estExt_fgenesh2_pg.C_3470039	SINLEJ001048
